$RECS_NUM=778,,
53.867813,271570,5284605
161.603439,271706,1725486
269.33905,271753,769559
377.074707,271810,3138253
484.810303,271472,1240967
538.678101,271472,1240967
592.545898,271414,324738
646.413696,271414,324738
700.281494,271414,324738
700.281555,271453,3231881
754.149292,271414,324738
754.149353,271453,3231881
808.017212,271423,9999739
861.88501,271423,9999739
915.752808,271423,9999739
915.752808,271484,7879488
969.620605,271423,9999739
1023.488403,271558,1968256
1131.223999,271455,381198
1185.091797,271455,381198
1238.959717,271802,15071533
1346.695312,271712,2385181
1454.430908,271431,1749386
1508.298706,271431,1749386
1562.166626,271495,6676804
1669.902222,271655,4004410
1777.637817,271385,12219562
1831.505615,271385,12219562
1885.373413,271385,12219562
1885.373413,271569,12985038
1939.241211,271385,12219562
1993.109009,271385,12219562
1993.109009,271637,14330467
2046.976807,271385,12219562
2100.844727,271385,12219562
2100.844727,271743,5587169
2208.580322,271559,24074651
2316.316162,271791,11349101
2424.051758,271683,4603518
2531.787354,271749,19560287
2639.522949,271699,20246866
2747.258545,271428,1284148
2801.126465,271428,1284148
2854.994141,271489,2000272
2962.729736,271720,14533125
3070.465576,271474,1924684
3124.333496,271474,1924684
3178.201172,271661,5329720
3285.936768,271591,1662711
3393.672363,271427,1420249
3447.540283,271427,1420249
3501.407959,271443,8682312
3555.275879,271443,8682312
3609.143555,271714,21463540
3716.87915,271807,3133199
3824.614746,271541,14886338
3932.350342,271616,19452002
4040.086182,271606,4461745
4147.821777,271457,17140170
4201.689453,271457,17140170
4255.557129,271503,809940
4363.29248,271380,22206833
4417.160156,271380,22206833
4471.027832,271380,22206833
4471.02832,271751,23867456
4524.895508,271380,22206833
4578.763184,271380,22206833
4578.76416,271670,13916998
4632.630859,271380,22206833
4686.498535,271380,22206833
4686.499512,271520,5320032
4740.366211,271380,22206833
4794.233887,271380,22206833
4794.235352,271562,20586991
4901.970703,271584,8327229
5009.706543,271532,5283609
5117.441895,271793,11981582
5225.177734,271671,26677244
5332.913574,271605,3676542
5440.648926,271467,1935872
5494.516602,271467,1935872
5548.384766,271808,993327
5656.120117,271518,14338292
5763.855957,271703,14246651
5871.591309,271433,26163703
5925.458984,271433,26163703
5979.327148,271578,25019910
6087.062988,271568,10542243
6194.79834,271792,3103889
6302.53418,271701,268209
6410.269531,271809,12222405
6518.005371,271755,4810404
6625.740723,271782,3635500
6733.476562,271806,21152373
6841.211914,271387,24152112
6895.07959,271387,24152112
6948.947266,271387,24152112
6948.947754,271646,23799859
7002.814941,271387,24152112
7056.682617,271387,24152112
7056.683594,271382,10884060
7110.550293,271387,24152112
7110.55127,271382,10884060
7164.417969,271387,24152112
7164.418945,271382,10884060
7164.418945,271542,5930959
7218.286621,271382,10884060
7272.154297,271382,10884060
7272.154785,271638,20763405
7326.021973,271382,10884060
7379.889648,271382,10884060
7379.890137,271594,12726947
7433.757324,271382,10884060
7487.625,271382,10884060
7487.625977,271596,2274061
7595.361328,271705,1704354
7703.097168,271530,23016690
7810.83252,271628,23444195
7918.568359,271413,807039
7972.436035,271413,807039
8026.303711,271413,807039
8026.304199,271763,24379690
8080.171387,271413,807039
8134.039551,271534,22283444
8241.775391,271480,24811033
8295.643555,271480,24811033
8349.511719,271497,9799411
8457.24707,271762,3285417
8564.982422,271664,23763314
8672.717773,271422,3142838
8726.585938,271422,3142838
8780.454102,271409,320658
8780.454102,271422,3142838
8834.322266,271409,320658
8834.322266,271422,3142838
8888.189453,271434,14152192
8888.19043,271409,320658
8942.057617,271434,14152192
8942.058594,271409,320658
8995.924805,271737,5094546
9103.661133,271401,1148217
9157.529297,271401,1148217
9211.396484,271689,21592656
9211.397461,271401,1148217
9265.265625,271401,1148217
9319.131836,271726,23223578
9319.133789,271401,1148217
9426.867188,271711,1899905
9534.603516,271547,25748600
9642.338867,271522,1103560
9750.074219,271538,20681620
9857.810547,271490,11482460
9965.545898,271456,2789723
10019.41406,271456,2789723
10073.28125,271730,359052
10181.0166,271648,5948144
10288.75293,271609,12489512
10396.48828,271440,18801098
10450.35645,271440,18801098
10504.22363,271383,2784442
10558.0918,271383,2784442
10611.95996,271383,2784442
10611.95996,271685,7539109
10665.82813,271383,2784442
10719.69531,271589,2930680
10719.69629,271383,2784442
10773.56445,271383,2784442
10827.43066,271471,625449
10827.43262,271383,2784442
10881.29883,271471,625449
10881.30078,271383,2784442
10935.16602,271620,23008120
10935.16895,271383,2784442
11042.90234,271656,6282885
11150.6377,271410,2687827
11204.50586,271410,2687827
11258.37305,271438,21561860
11258.37402,271410,2687827
11312.24121,271438,21561860
11312.24219,271410,2687827
11366.10938,271623,11940551
11473.84473,271531,5358533
11581.58008,271682,15681070
11689.31543,271376,15285394
11743.18359,271376,15285394
11797.05176,271376,15285394
11797.05176,271535,23550289
11850.91992,271376,15285394
11904.78711,271649,8838619
11904.78809,271376,15285394
11958.65625,271376,15285394
12012.52246,271686,8737921
12012.52441,271376,15285394
12066.39258,271376,15285394
12120.25879,271577,5345984
12120.26074,271376,15285394
12174.12891,271376,15285394
12227.99414,271459,4508337
12227.99707,271376,15285394
12281.86231,271459,4508337
12281.86523,271376,15285394
12335.72949,271798,4576923
12443.46484,271690,12284072
12551.20117,271769,2932235
12658.93652,271397,22886225
12712.80469,271397,22886225
12766.67188,271407,13507567
12766.67285,271397,22886225
12820.54004,271407,13507567
12820.54102,271397,22886225
12874.40723,271600,3625822
12874.4082,271407,13507567
12874.40918,271397,22886225
12928.27637,271407,13507567
12982.14356,271641,22554583
13089.87891,271674,1923481
13197.61426,271681,13924703
13305.35059,271377,21774740
13359.21875,271377,21774740
13413.08594,271557,2523166
13413.08691,271377,21774740
13466.95508,271377,21774740
13520.82129,271523,17008601
13520.82324,271377,21774740
13574.69141,271377,21774740
13628.55664,271505,23699366
13628.55957,271377,21774740
13682.42773,271377,21774740
13736.29297,271506,2505875
13736.2959,271377,21774740
13790.16406,271377,21774740
13844.02832,271713,2108955
13844.03223,271377,21774740
13897.90039,271377,21774740
13951.76367,271696,7864998
14059.5,271662,22175594
14167.23535,271478,754235
14221.10352,271478,754235
14274.9707,271678,3961581
14382.70606,271399,24445098
14436.57422,271399,24445098
14490.44238,271399,24445098
14490.44238,271549,1338921
14544.31055,271399,24445098
14598.17773,271560,8809999
14598.17871,271399,24445098
14705.91309,271780,3580229
14813.64941,271691,22932074
14921.38477,271492,24975055
15029.12012,271704,3806075
15136.85547,271615,1492680
15244.5918,271698,5524092
15352.32715,271580,23094029
15460.0625,271764,964538
15567.79785,271395,13465375
15621.66602,271395,13465375
15675.53418,271395,13465375
15675.53418,271545,14029087
15729.40234,271395,13465375
15783.26953,271654,10805648
15783.27051,271395,13465375
15891.00488,271574,3113024
15998.74121,271794,2490990
16106.47656,271452,4999659
16160.34473,271452,4999659
16214.21191,271563,16062345
16321.94727,271634,7614344
16429.68359,271465,17919505
16483.55078,271465,17919505
16537.41797,271650,25000097
16645.1543,271738,5258008
16752.88867,271724,15879131
16860.625,271550,20795050
16968.36133,271514,6483432
17076.0957,271504,1520707
17183.83203,271475,22969035
17237.69922,271475,22969035
17291.56641,271805,1452762
17399.30273,271468,1541868
17453.16992,271468,1541868
17507.03906,271392,20003233
17560.90625,271392,20003233
17614.77344,271392,20003233
17614.77344,271774,1342514
17668.64063,271392,20003233
17722.50781,271392,20003233
17722.50977,271796,13633163
17830.24609,271556,5175060
17937.98047,271435,14280329
17991.84766,271435,14280329
18045.7168,271526,5909280
18153.45313,271725,5179466
18261.1875,271729,13947613
18368.92383,271644,9194673
18476.66016,271507,2513261
18584.39453,271533,688320
18692.13086,271663,13967916
18799.86523,271501,780252
18907.60156,271772,16694076
19015.33789,271643,1602046
19123.07227,271680,21527010
19230.80859,271510,23573516
19338.54492,271458,1670151
19392.41211,271458,1670151
19446.2793,271494,4477181
19554.01563,271519,18810546
19661.75195,271378,1646509
19715.61914,271378,1646509
19769.48633,271378,1646509
19769.48633,271748,20025464
19823.35352,271378,1646509
19877.2207,271378,1646509
19877.22266,271660,24710981
19931.08789,271378,1646509
19984.95508,271378,1646509
19984.95898,271398,3907303
20038.82227,271378,1646509
20038.82617,271398,3907303
20092.68945,271378,1646509
20092.69336,271398,3907303
20092.69336,271801,9785797
20146.55664,271378,1646509
20146.56055,271398,3907303
20200.42383,271378,1646509
20200.42773,271398,3907303
20200.42969,271601,13013069
20308.16406,271536,17972342
20415.90039,271735,1231760
20523.63672,271625,1779470
20631.37109,271745,21130861
20739.10742,271602,3717392
20846.84375,271771,894146
20954.57813,271384,14144652
21008.44531,271384,14144652
21062.3125,271384,14144652
21062.31445,271733,14155108
21116.17969,271384,14144652
21170.04688,271384,14144652
21170.05078,271795,1352627
21223.91406,271384,14144652
21277.78125,271384,14144652
21277.78516,271592,13897908
21385.52148,271404,20058967
21439.38867,271404,20058967
21493.25586,271404,20058967
21493.25586,271564,24893806
21547.12305,271404,20058967
21600.99219,271464,25366226
21654.85938,271464,25366226
21708.72852,271719,1066056
21816.46289,271653,10788195
21924.19922,271451,1209204
21978.06641,271451,1209204
22031.93555,271723,550283
22139.66992,271785,14694610
22247.40625,271800,464435
22355.14258,271776,11201601
22462.87695,271486,9951526
22570.61328,271390,6564622
22624.48047,271390,6564622
22678.34766,271390,6564622
22678.34961,271445,2321169
22732.21484,271390,6564622
22732.2168,271445,2321169
22786.08203,271390,6564622
22786.08398,271521,1226759
22839.94922,271390,6564622
22893.82031,271375,17986456
22947.6875,271375,17986456
23001.55469,271375,17986456
23001.55469,271426,25521239
23055.42188,271375,17986456
23055.42188,271426,25521239
23109.28906,271375,17986456
23109.29102,271415,17606036
23163.15625,271375,17986456
23163.1582,271415,17606036
23217.02344,271375,17986456
23217.02539,271415,17606036
23217.02734,271627,25728358
23270.89063,271375,17986456
23270.89258,271415,17606036
23324.75781,271375,17986456
23324.76172,271590,6349702
23378.625,271375,17986456
23432.49219,271375,17986456
23432.49805,271561,6222852
23486.35938,271375,17986456
23540.22656,271375,17986456
23540.23438,271598,25024587
23594.09375,271375,17986456
23647.96875,271741,21601097
23755.70508,271632,21681130
23863.44141,271442,1049946
23917.30859,271442,1049946
23971.17578,271722,23565975
24078.91211,271454,11670578
24132.7793,271454,11670578
24186.64844,271739,2292124
24294.38281,271812,10300662
24402.11914,271573,753576
24509.85352,271597,1753816
24617.58984,271575,7598642
24725.32617,271797,6615517
24833.06055,271511,13110715
24940.79688,271631,21499550
25048.5332,271417,1345475
25102.40039,271417,1345475
25156.26758,271417,1345475
25156.26758,271651,1215790
25210.13477,271417,1345475
25264.00391,271732,13596869
25371.74023,271626,16995167
25479.47461,271611,10167192
25587.21094,271446,17480157
25641.07813,271446,17480157
25694.94531,271645,19862845
25802.68164,271788,13790000
25910.41797,271779,13697300
26018.15234,271470,24266635
26072.01953,271470,24266635
26125.88867,271571,9738077
26233.625,271374,9295598
26287.49219,271374,9295598
26341.35938,271374,9295598
26341.35938,271667,719386
26395.22656,271374,9295598
26449.09375,271374,9295598
26449.0957,271624,8672844
26502.96094,271374,9295598
26556.82813,271374,9295598
26556.83203,271476,2121847
26610.69531,271374,9295598
26610.69922,271476,2121847
26664.5625,271374,9295598
26664.56641,271491,17876062
26718.42969,271374,9295598
26772.29688,271374,9295598
26772.30273,271668,3213278
26826.16406,271374,9295598
26880.03125,271374,9295598
26880.03906,271707,11257471
26933.89844,271374,9295598
26987.76563,271374,9295598
26987.77344,271408,23457965
27041.63281,271374,9295598
27041.64063,271408,23457965
27095.5,271374,9295598
27095.50781,271408,23457965
27095.50977,271610,18920456
27149.36719,271374,9295598
27149.375,271408,23457965
27203.23438,271374,9295598
27203.24414,271752,16631482
27257.10156,271374,9295598
27310.96875,271374,9295598
27310.98047,271747,2607740
27364.83594,271374,9295598
27418.7168,271756,7709748
27526.45117,271411,2816584
27580.31836,271411,2816584
27634.18555,271411,2816584
27634.1875,271581,3433562
27688.05273,271411,2816584
27741.92383,271775,12769917
27849.6582,271603,24701558
27957.39453,271767,10768509
28065.13086,271418,12625649
28118.99805,271418,12625649
28172.86523,271418,12625649
28172.86523,271694,25764020
28226.73242,271418,12625649
28280.60156,271515,9653323
28388.33594,271773,6028771
28496.07227,271758,2808632
28603.80859,271400,2993417
28657.67578,271400,2993417
28711.54297,271400,2993417
28711.54297,271593,4560247
28765.41016,271400,2993417
28819.27734,271400,2993417
28819.2793,271528,6671446
28927.01563,271700,1905721
29034.75,271710,1754529
29142.48633,271554,217023
29250.22266,271587,4075111
29357.95703,271576,3379818
29465.69336,271502,2646262
29573.42969,271789,10243481
29681.16406,271432,1171099
29735.03125,271432,1171099
29788.90039,271665,23778886
29896.63477,271483,10036266
30004.37109,271405,2694651
30058.23828,271405,2694651
30112.10547,271405,2694651
30112.10742,271509,3113029
30165.97266,271405,2694651
30219.8418,271588,11057197
30327.57813,271672,22686286
30435.31445,271473,17460821
30489.18164,271473,17460821
30543.04883,271488,2378802
30650.78516,271416,19365249
30704.65234,271416,19365249
30758.51953,271416,19365249
30758.52148,271659,19143567
30812.38672,271416,19365249
30866.25586,271539,3956971
30973.99219,271493,16605167
31081.72656,271396,16874322
31135.59375,271396,16874322
31189.46094,271396,16874322
31189.46289,271676,11664439
31243.32813,271396,16874322
31297.19531,271396,16874322
31297.19922,271614,11566515
31404.93359,271429,12156874
31458.80078,271429,12156874
31512.66992,271784,4159641
31620.40625,271450,2045884
31674.27344,271450,2045884
31728.14063,271716,5322044
31835.87695,271677,3881070
31943.61328,271583,2229609
32051.34766,271406,3054455
32105.21484,271406,3054455
32159.08203,271406,3054455
32159.08398,271613,718155
32212.94922,271406,3054455
32266.82031,271487,23604175
32374.55469,271437,924532
32428.42188,271437,924532
32482.29102,271595,3369442
32590.02539,271551,327358
32697.76172,271540,17181447
32805.5,271553,2247655
32913.23438,271379,5270418
32967.10156,271379,5270418
33020.96875,271379,5270418
33020.96875,271630,17992097
33074.83594,271379,5270418
33128.70313,271379,5270418
33128.70313,271460,23735195
33182.57031,271379,5270418
33182.57031,271460,23735195
33236.4375,271379,5270418
33236.44141,271760,12136888
33290.30469,271379,5270418
33344.17188,271379,5270418
33344.17578,271444,8886235
33398.03906,271379,5270418
33398.04297,271444,8886235
33451.91016,271516,3712793
33559.64844,271804,2749517
33667.38281,271721,9490703
33775.11719,271481,375343
33828.98438,271481,375343
33882.85547,271517,13013626
33990.58984,271768,15561747
34098.32422,271543,840408
34206.0625,271618,2476201
34313.79688,271612,2797613
34421.53125,271466,6215819
34475.39844,271466,6215819
34529.26563,271669,17485411
34637.00391,271666,1123315
34744.73828,271692,8538502
34852.47266,271461,25359018
34906.33984,271461,25359018
34960.21094,271693,15187668
35067.94531,271759,11406523
35175.67969,271734,25765057
35283.41797,271635,2455232
35391.15234,271687,1149634
35498.88672,271629,18310382
35606.625,271647,11880229
35714.35938,271799,24634331
35822.09375,271524,3560021
35929.83203,271402,2434380
35983.69922,271402,2434380
36037.56641,271402,2434380
36037.56641,271766,2858225
36091.43359,271402,2434380
36145.30078,271402,2434380
36145.30078,271513,1765788
36253.03906,271421,1169103
36306.90625,271421,1169103
36360.77344,271389,1988660
36360.77344,271421,1169103
36414.64063,271389,1988660
36414.64063,271421,1169103
36468.50781,271389,1988660
36468.50781,271750,695057
36522.375,271389,1988660
36576.24219,271389,1988660
36576.24609,271728,1079372
36630.10938,271389,1988660
36683.98047,271388,15513853
36737.84766,271388,15513853
36791.71484,271388,15513853
36791.71484,271695,3310856
36845.58203,271388,15513853
36899.44922,271388,15513853
36899.45313,271657,2872965
36953.31641,271388,15513853
37007.1875,271391,1377921
37061.05469,271391,1377921
37114.92188,271391,1377921
37114.92188,271448,24468812
37168.78906,271391,1377921
37168.78906,271448,24468812
37222.65625,271391,1377921
37222.66016,271439,22179327
37276.52734,271439,22179327
37330.39453,271496,9545284
37438.12891,271393,21670153
37491.99609,271393,21670153
37545.86328,271393,21670153
37545.86328,271585,15267206
37599.73047,271393,21670153
37653.59766,271393,21670153
37653.60156,271552,4376678
37761.33594,271778,19139089
37869.07031,271777,18211575
37976.80859,271479,958316
38030.67578,271479,958316
38084.54297,271469,7794570
38138.41016,271469,7794570
38192.27734,271619,2243902
38300.01563,271640,8327377
38407.75,271803,24229311
38515.48438,271736,3513195
38623.22266,271673,5919597
38730.95703,271718,3837744
38838.69141,271412,996265
38892.55859,271412,996265
38946.42578,271412,996265
38946.42969,271579,20310180
39000.29297,271412,996265
39054.16406,271430,24674825
39108.03125,271430,24674825
39161.89844,271622,19294296
39269.63672,271658,13983315
39377.37109,271608,3190293
39485.10547,271572,20645443
39592.84375,271555,24343618
39700.57813,271394,21912258
39754.44531,271394,21912258
39808.3125,271394,21912258
39808.3125,271688,6563114
39862.17969,271394,21912258
39916.04688,271394,21912258
39916.05078,271770,4512703
40023.78516,271746,1686824
40131.51953,271499,17297237
40239.25391,271567,4586797
40346.99219,271586,8646097
40454.72656,271512,2192075
40562.46094,271599,25049304
40670.19922,271582,24612378
40777.93359,271546,15087309
40885.66797,271708,23999523
40993.40625,271757,1168231
41101.14063,271403,8397258
41155.00781,271403,8397258
41208.875,271403,8397258
41208.875,271679,2312411
41262.74219,271403,8397258
41316.61328,271607,16514417
41424.34766,271463,4933723
41478.21484,271463,4933723
41532.08203,271449,505506
41585.94922,271449,505506
41639.82031,271740,5328883
41747.55469,271765,21707150
41855.28906,271529,2188167
41963.02734,271485,10175758
42070.76172,271709,25412362
42178.49609,271498,9778557
42286.23438,271477,1217709
42340.10156,271477,1217709
42393.96875,271462,20587039
42447.83594,271462,20587039
42501.70313,271786,4389374
42609.44141,271500,23353639
42717.17578,271537,2977301
42824.91016,271781,15444312
42932.64453,271566,3535996
43040.38281,271697,1190519
43148.11719,271787,8459659
43255.85156,271715,2465564
43363.58984,271744,12623156
43471.32422,271684,15217803
43579.05859,271811,27137149
43686.79688,271544,10051779
43794.53125,271381,3642151
43848.39844,271381,3642151
43902.26563,271381,3642151
43902.26563,271617,930969
43956.13281,271381,3642151
44010,271381,3642151
44010.00391,271508,24422562
44063.86719,271381,3642151
44117.73438,271381,3642151
44117.73828,271742,3070123
44171.60156,271381,3642151
44225.46875,271381,3642151
44225.47266,271783,13774010
44333.21094,271604,6919612
44440.94531,271717,386164
44548.67969,271702,21959120
44656.41797,271441,9914429
44710.28516,271441,9914429
44764.15234,271424,4164083
44818.01953,271424,4164083
44871.88672,271482,12429733
44979.625,271548,947985
45087.35938,271425,7925419
45141.22656,271425,7925419
45195.09375,271633,7244762
45302.83203,271373,7108954
45356.69922,271373,7108954
45410.56641,271373,7108954
45410.56641,271621,21557042
45464.43359,271373,7108954
45518.30078,271373,7108954
45518.30078,271436,6546984
45572.16797,271373,7108954
45572.16797,271436,6546984
45626.03516,271373,7108954
45626.03516,271754,5142926
45679.90234,271373,7108954
45733.76953,271373,7108954
45733.77344,271731,15917386
45787.63672,271373,7108954
45841.50391,271373,7108954
45841.50781,271790,4540753
45895.37109,271373,7108954
45949.23828,271373,7108954
45949.24219,271447,18529447
46003.10547,271373,7108954
46003.10938,271447,18529447
46056.97266,271373,7108954
46056.98047,271419,4328147
46110.83984,271373,7108954
46110.84766,271419,4328147
46164.70703,271373,7108954
46164.71484,271419,4328147
46164.71484,271652,22609770
46218.57422,271373,7108954
46218.58203,271419,4328147
46272.44141,271373,7108954
46272.44922,271636,24698171
46326.30859,271373,7108954
46380.17578,271373,7108954
46380.1875,271761,3372404
46434.04297,271373,7108954
46487.91016,271373,7108954
46487.92188,271527,23701688
46541.77734,271373,7108954
46595.65625,271525,7264879
46703.39453,271639,299247
46811.12891,271642,23157372
46918.86328,271675,15527870
47026.60156,271386,12024003
47080.46875,271386,12024003
47134.33594,271386,12024003
47134.33594,271420,2802486
47188.20313,271386,12024003
47188.20313,271420,2802486
47242.07031,271386,12024003
47242.07031,271420,2802486
47242.07031,271727,4912159
47295.9375,271386,12024003
47295.9375,271420,2802486
47349.80469,271386,12024003
47349.80859,271565,2879620
